"","CLIENT_ID","CASE_ID","ACHA","AIU_CHILD","AIU_PARENT","CYF_KPL","CYF_PL_O","DA","DPW_FS","DPW_GA","DPW_SSI","DPW_TANF","EI","FSC","HACP","HH","IL_CHILD","JPO","JPO_CHILD","JPO_KPL","JPO_PL_O","MH","ID"
"201",699459,61025,NA,NA,NA,NA,NA,-1,0,NA,-1,-1,NA,-1,NA,NA,NA,NA,NA,NA,NA,-1,NA
"202",699460,61025,NA,NA,NA,NA,0,-1,0,NA,-1,0,NA,-1,NA,-1,NA,NA,NA,NA,NA,-1,NA
"203",699464,61025,NA,NA,NA,NA,NA,NA,0,NA,-1,0,NA,-1,NA,-1,NA,NA,NA,NA,NA,-1,NA
"204",699466,61025,NA,NA,NA,NA,-1,NA,-1,NA,0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"205",699788,58998,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"206",699789,58998,NA,NA,NA,0,NA,NA,-1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"207",699790,58998,NA,NA,-1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",699893,55219,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,-1,NA,0,NA,NA,NA,NA,NA,0,NA
"209",699894,55219,NA,NA,NA,NA,NA,-1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"210",699898,61106,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",699899,61106,-1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,-1,NA
"212",700087,50805,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"213",700099,34902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",700102,61930,NA,NA,NA,NA,NA,-1,-1,NA,NA,-1,NA,NA,NA,NA,NA,-1,NA,NA,NA,-1,NA
"215",700135,30747,NA,NA,0,NA,NA,0,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA
"216",700138,30747,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,NA
"217",700218,30648,NA,NA,NA,NA,-1,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"218",700220,30648,NA,NA,NA,NA,-1,NA,0,NA,0,0,0,-1,0,NA,NA,NA,NA,NA,NA,0,NA
"219",700221,30648,NA,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",700222,30648,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,-1,0,NA,NA,NA,NA,NA,NA,NA,NA
"221",700223,30648,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
"222",700576,50942,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"223",700636,32716,0,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA
"224",700639,32716,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",700640,61381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",700748,29578,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",700758,62336,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
"228",700816,30772,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",700819,30772,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",700820,30772,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",700824,55335,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,NA,-1,NA,-1,-1,NA,-1,NA,NA
"232",700865,62126,NA,NA,NA,NA,-1,-1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"233",700866,62126,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1
"234",700867,62126,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"235",700919,32615,NA,NA,NA,NA,0,-1,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA
"236",700920,32615,NA,NA,NA,NA,NA,NA,0,NA,NA,0,-1,0,NA,0,NA,NA,NA,NA,NA,0,NA
"237",700921,32615,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"238",700922,32615,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA
"239",700925,55839,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",701349,61968,NA,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"241",701503,30643,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"242",701545,33648,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"243",701546,33648,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",701548,33648,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",701549,33648,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"246",701551,33648,NA,NA,NA,NA,NA,NA,0,NA,-1,-1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"247",701591,61912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,-1,NA
"248",701631,61503,NA,NA,NA,NA,-1,-1,0,NA,-1,0,NA,NA,NA,NA,NA,-1,NA,NA,-1,0,NA
"249",701829,31053,NA,NA,NA,NA,NA,0,0,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"250",701832,31053,NA,NA,NA,NA,-1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"251",701833,31053,NA,NA,NA,NA,-1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"252",701834,31053,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"253",701835,31053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",701836,31053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"255",701959,59162,NA,NA,NA,NA,NA,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",702020,61303,NA,NA,NA,NA,NA,NA,0,-1,0,-1,NA,NA,0,-1,NA,-1,NA,NA,-1,0,NA
"257",702189,47157,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"258",702213,47157,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"259",702368,49410,-1,NA,NA,NA,NA,NA,0,NA,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",702369,49410,-1,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"261",702370,49410,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"262",702481,49410,-1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"263",702524,61719,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,-1,NA,NA,NA,NA,NA,0,NA
"264",702525,61719,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA
"265",702527,61719,NA,NA,NA,NA,NA,-1,0,NA,NA,0,NA,-1,NA,-1,NA,NA,NA,NA,NA,0,NA
"266",702679,61719,NA,NA,NA,NA,NA,NA,0,NA,-1,0,NA,-1,NA,NA,NA,NA,NA,NA,NA,0,NA
"267",702680,61719,NA,NA,NA,NA,NA,-1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,-1,NA
"268",702692,34889,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"269",702693,34889,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",702694,34889,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",702695,34889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"272",702696,34889,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",702762,61321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA
"274",702773,60893,NA,NA,NA,NA,NA,NA,0,NA,-1,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,-1,NA
"275",702774,60893,NA,NA,NA,NA,NA,NA,-1,NA,-1,NA,NA,NA,-1,NA,NA,-1,NA,NA,-1,0,NA
"276",702811,32680,NA,NA,NA,NA,-1,-1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"277",702812,32680,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"278",702814,32680,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",702815,32680,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",702874,60250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",702875,60250,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"282",702876,60250,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"283",702955,59888,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",703091,36714,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"285",703092,36714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"286",703110,48828,-1,NA,-1,NA,NA,NA,0,NA,0,0,NA,-1,0,NA,NA,NA,NA,NA,NA,0,NA
"287",703111,48828,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",703112,48828,0,NA,NA,NA,NA,NA,0,NA,0,0,0,-1,0,NA,NA,NA,NA,NA,NA,0,NA
"289",703113,48828,-1,-1,NA,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"290",703192,30701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"291",703405,61156,NA,NA,NA,NA,NA,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"292",703434,54427,-1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"293",703435,54427,NA,NA,NA,NA,NA,NA,-1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"294",703436,54427,-1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"295",703437,54427,0,NA,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"296",703472,47775,NA,NA,NA,NA,-1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"297",703474,47775,NA,NA,NA,NA,NA,NA,0,NA,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"298",703475,47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"299",703495,30452,NA,NA,NA,NA,-1,NA,0,NA,0,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"300",703496,30452,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"301",703498,30452,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",703580,61551,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",703849,60907,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"304",703853,60907,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"305",703854,60907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"306",703893,48361,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"307",703895,48361,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"308",703928,49055,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",703930,49055,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"310",703931,49055,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",703990,60937,NA,NA,NA,NA,NA,0,0,-1,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0,NA
"312",704036,31772,NA,NA,NA,NA,-1,-1,0,-1,NA,0,NA,-1,-1,-1,NA,NA,NA,NA,NA,-1,NA
"313",704037,31772,NA,0,NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA
"314",704048,61215,-1,NA,NA,NA,-1,-1,0,NA,0,0,NA,NA,NA,-1,-1,-1,NA,NA,-1,0,NA
"315",704283,33514,NA,NA,NA,NA,NA,NA,0,NA,0,-1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"316",704284,33514,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"317",704286,33514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",704623,32809,0,NA,NA,NA,NA,-1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA
"319",704626,32809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",704628,32809,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA
"321",704648,30290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",704649,30290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",704778,61290,-1,NA,NA,NA,-1,-1,0,NA,-1,0,NA,NA,0,NA,NA,-1,NA,NA,-1,0,NA
"324",705025,49447,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,NA,-1,NA,NA,-1,NA,NA
"325",705026,49447,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",705027,49447,0,-1,NA,NA,NA,NA,0,NA,-1,0,NA,-1,NA,-1,NA,NA,NA,NA,NA,NA,NA
"327",705028,49447,0,NA,NA,NA,NA,NA,0,NA,0,0,-1,-1,NA,0,NA,NA,NA,NA,NA,NA,NA
"328",705070,31826,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",705122,47804,NA,NA,NA,NA,NA,NA,-1,NA,0,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
"330",705124,47804,NA,NA,NA,NA,-1,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,0,NA
"331",705148,61039,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"332",705149,61039,NA,NA,NA,NA,NA,-1,0,NA,NA,0,NA,0,NA,NA,NA,-1,NA,NA,NA,NA,NA
"333",705150,61039,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"334",705154,61134,-1,NA,-1,NA,0,NA,0,NA,-1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,-1,NA
"335",705349,29679,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"336",705352,29679,NA,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"337",705353,29679,NA,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"338",705367,61254,NA,NA,NA,NA,NA,-1,-1,NA,NA,-1,NA,NA,NA,-1,NA,NA,NA,NA,NA,-1,NA
"339",705368,61254,NA,NA,NA,NA,NA,-1,-1,NA,NA,-1,NA,NA,NA,-1,NA,NA,NA,NA,NA,0,NA
"340",705527,54256,NA,NA,NA,NA,-1,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0
"341",705542,33514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",705680,34933,NA,NA,NA,NA,NA,0,0,NA,0,-1,NA,NA,NA,NA,NA,-1,NA,NA,-1,0,NA
"343",706138,49055,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"344",706156,61675,NA,NA,NA,NA,NA,0,0,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"345",706157,61675,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,-1,NA,NA,NA,0,NA
"346",706253,62219,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"347",706262,59486,NA,NA,NA,NA,0,0,0,NA,NA,-1,NA,-1,0,NA,NA,NA,NA,NA,NA,0,NA
"348",706263,59486,NA,NA,NA,NA,NA,NA,0,NA,0,-1,NA,-1,0,NA,NA,NA,NA,NA,NA,0,NA
"349",706264,59486,NA,NA,NA,0,NA,NA,0,NA,-1,0,NA,-1,0,NA,0,NA,NA,NA,NA,0,NA
"350",706265,59486,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",706384,56813,NA,NA,NA,NA,NA,NA,-1,-1,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,NA,-1,NA
"352",706420,29206,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"353",706422,29206,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
"354",706446,49456,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,-1,NA
"355",706447,49456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,0,NA
"356",706449,49456,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",706512,54788,NA,NA,NA,0,-1,0,0,NA,0,0,NA,NA,NA,0,0,-1,0,NA,-1,0,NA
"358",706648,61535,NA,NA,NA,NA,-1,NA,-1,NA,-1,-1,NA,-1,NA,-1,NA,-1,-1,NA,NA,-1,NA
"359",706651,32418,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"360",706652,32418,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"361",706656,32418,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"362",706813,31991,NA,NA,NA,NA,NA,-1,-1,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",706829,56115,NA,NA,-1,NA,0,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"364",706830,56115,NA,-1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"365",706955,60750,0,NA,NA,NA,-1,0,0,NA,-1,0,NA,-1,-1,NA,NA,-1,NA,NA,NA,-1,NA
"366",707012,31368,NA,NA,NA,NA,NA,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,-1,NA
"367",707046,30743,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA
"368",707048,30743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",707150,31314,NA,NA,NA,NA,NA,0,-1,-1,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"370",707235,60756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",707275,35495,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"372",707276,35495,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"373",707278,35495,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"374",707311,32428,NA,NA,NA,NA,NA,-1,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA
"375",707312,32428,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"376",707366,62212,NA,NA,NA,NA,NA,NA,-1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"377",707367,62212,NA,NA,NA,0,NA,NA,-1,NA,0,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,-1
"378",707372,59263,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",707373,59263,NA,NA,NA,NA,NA,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",707377,59263,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",707474,47829,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"382",707475,47829,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"383",707492,61073,NA,NA,NA,NA,NA,-1,0,NA,-1,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,0,NA
"384",707493,61073,NA,NA,NA,NA,NA,-1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"385",707509,60841,NA,NA,NA,NA,NA,0,0,NA,0,-1,NA,1,NA,NA,-1,0,NA,NA,NA,0,NA
"386",707624,34851,-1,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",707849,62271,NA,NA,NA,NA,NA,NA,0,NA,-1,0,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA
"388",707903,48526,-1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"389",708187,56197,NA,NA,NA,NA,NA,NA,0,NA,-1,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA
"390",708254,31258,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"391",708256,31258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",708257,31258,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"393",708262,61629,NA,NA,NA,NA,0,NA,0,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"394",708263,61629,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"395",708264,61629,NA,NA,NA,NA,NA,NA,0,NA,0,-1,NA,NA,NA,NA,NA,0,0,0,NA,-1,NA
"396",708266,61629,NA,NA,NA,NA,NA,NA,0,NA,0,-1,-1,NA,NA,NA,NA,NA,0,0,NA,0,NA
"397",708286,52976,NA,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",708287,52976,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,-1,NA,0,NA,NA,NA,NA,NA,0,NA
"399",708456,28892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",708458,28892,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
